keyword,Title,Reviews,Review_points,Address,Country,City,State,Website,Phone,Page_URL,Google_id,Place_id,Latitude,Longitude,Category,Main_image,Image_1,Description,Price_Range,Open_Time_Monday,Open_Time_Tuesday,Open_Time_Wednesday,Open_Time_Thursday,Open_Time_Friday,Open_Time_Saturday,Open_Time_Sunday
"tourist attraction in jacksonville, florida",A. Philip Randolph Heritage Park,182,4.4,"1096 A Philip Randolph Blvd, Jacksonville, FL 32206, United States",United States,Jacksonville,Florida,http://www.coj.net/departments/recreation-and-community-services/recreation-and-community-programming/parks/a--philip-randolph-heritage-park.aspx,+1 904-255-8008,https://www.google.com/maps/place/A.+Philip+Randolph+Heritage+Park/data=!4m5!3m4!1s0x88e5b6decadda2e1:0x94193393d40cdd92!8m2!3d30.3352881!4d-81.6432469?authuser=0&hl=en&rclk=1,0x88e5b6decadda2e1:0x94193393d40cdd92,ChIJ4aLdyt625YgRkt0M1JMzGZQ,30.3352881,-81.6432469,attractions,https://lh5.googleusercontent.com/p/AF1QipOQj0k1cXBULCk7F7tDW3i6zeRUnYZKw3gFuy0Y=w408-h725-k-no,https://lh5.googleusercontent.com/p/AF1QipPk7U_YioFsWQZrkd_39VxNH9efDmLAD4vxgOI=w1024-h960-p-k-no,null,None,Monday Open 24 hours 2023-05-01,Tuesday Open 24 hours 2023-05-02,Wednesday Open 24 hours 2023-04-26,Thursday Open 24 hours 2023-04-27,Friday Open 24 hours 2023-04-28,Saturday Open 24 hours 2023-04-29,Sunday Open 24 hours 2023-04-30
"tourist attraction in jacksonville, florida",Jacksonville Beach Fishing Pier,3859,4.4,"503 1st St N, Jacksonville Beach, FL 32250, United States",United States,Jacksonville Beach,Florida,http://www.thejaxpier.com/,+1 904-372-0798,https://www.google.com/maps/place/Jacksonville+Beach+Fishing+Pier/data=!4m5!3m4!1s0x88e449043f9553d3:0x4e4909bab79d8e55!8m2!3d30.2931066!4d-81.3903955?authuser=0&hl=en&rclk=1,0x88e449043f9553d3:0x4e4909bab79d8e55,ChIJ01OVPwRJ5IgRVY6dt7oJSU4,30.2931066,-81.3903955,attractions,https://lh5.googleusercontent.com/p/AF1QipMrAC7dhLOohgTckUR5GzeIybHS9puE1Z79aGCy=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipO726JZuZazYJFdh82hw6KMFZQjHhTUibnA_hwa=w1024-h960-p-k-no,"Vast, handicapped-accessible wooden deck with fish cleaning stations, a concession area & bait shop.",None,Monday 6 AM–11 PM 2023-05-01,Tuesday 6 AM–11 PM 2023-05-02,Wednesday 6 AM–11 PM 2023-04-26,Thursday 6 AM–11 PM 2023-04-27,Friday 6 AM–11 PM 2023-04-28,Saturday 6 AM–11 PM 2023-04-29,Sunday 6 AM–11 PM 2023-04-30
"tourist attraction in jacksonville, florida",Pumpkin Hill Creek Preserve State Park,135,4.4,"Jacksonville, FL 32226, United States",null,Jacksonville,Florida,https://www.floridastateparks.org/park/Pumpkin-Hill,+1 850-245-2157,https://www.google.com/maps/place/Pumpkin+Hill+Creek+Preserve+State+Park/data=!4m5!3m4!1s0x88e5ad2d5a10e79b:0xf4479ffe5460aa1d!8m2!3d30.4735932!4d-81.4873133?authuser=0&hl=en&rclk=1,0x88e5ad2d5a10e79b:0xf4479ffe5460aa1d,ChIJm-cQWi2t5YgRHapgVP6fR_Q,30.4735932,-81.4873133,attractions,https://lh5.googleusercontent.com/p/AF1QipOU-biJ0lBSSAgZ9e54FP4Ut9Qd4wPIxJtzGDwN=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipPSZ8qCwlXrpI8hivjIS700Fs9jFRwhGKGIXxI=w1024-h960-p-k-no,"Nature area with coastal uplands, trails & a kayak launch plus wildlife like gators & wood storks.",None,,,,,,,
"tourist attraction in jacksonville, florida","Autobahn Indoor Speedway & Events - Jacksonville, FL",4557,4.6,"6601 Executive Park Ct N, Jacksonville, FL 32216, United States",United States,Jacksonville,Florida,http://autobahnspeed.com/,+1 904-425-5005,"https://www.google.com/maps/place/Autobahn+Indoor+Speedway+&+Events+-+Jacksonville,+FL/data=!4m5!3m4!1s0x88e5ca01ccf5e6d9:0xa7a64f1fb7cd7ec5!8m2!3d30.2551278!4d-81.6023373?authuser=0&hl=en&rclk=1",0x88e5ca01ccf5e6d9:0xa7a64f1fb7cd7ec5,ChIJ2eb1zAHK5YgRxX7Ntx9Ppqc,30.2551278,-81.6023373,attractions,https://lh5.googleusercontent.com/p/AF1QipMnmRWMHi5mnTwGOwZk0WXhm8lk8yy4Lw32bAp1=w480-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipOhqTjTe5mDAuL5WxZTTs8ojVdm-3vyat-sJPYD=w1024-h960-p-k-no,"Indoor go-kart racing center offering 2 tracks & modern, Italian-made karts, plus parties & leagues.",None,Monday 11 AM–10 PM 2023-05-01,Tuesday 11 AM–10 PM 2023-05-02,Wednesday 11 AM–10 PM 2023-04-26,Thursday 11 AM–10 PM 2023-04-27,Friday 11 AM–12 AM 2023-04-28,Saturday 10 AM–12 AM 2023-04-29,Sunday 10 AM–10 PM 2023-04-30
"tourist attraction in jacksonville, florida",The Escape Game Jacksonville,4214,5,"4720 Town Crossing Dr Suite 107, Jacksonville, FL 32246, United States",United States,Jacksonville,Florida,https://theescapegame.com/jacksonville/,+1 904-595-1440,https://www.google.com/maps/place/The+Escape+Game+Jacksonville/data=!4m5!3m4!1s0x88e5b55b628bfcbb:0x8be79e58667a0dd8!8m2!3d30.2574121!4d-81.5277596?authuser=0&hl=en&rclk=1,0x88e5b55b628bfcbb:0x8be79e58667a0dd8,ChIJu_yLYlu15YgR2A16Zlie54s,30.2574121,-81.5277596,attractions,https://lh5.googleusercontent.com/p/AF1QipPckjewDcr4h8ypX1__GM6fd-UPm6Su0DDnEJAP=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipPQY7lsUlzXSO6Sluf7rUTWQtXAy3rwZhnCcifT=w1024-h960-p-k-no,null,None,Monday 8 AM–12 AM 2023-05-01,Tuesday 8 AM–12 AM 2023-05-02,Wednesday 8 AM–12 AM 2023-04-26,Thursday 8 AM–12 AM 2023-04-27,Friday 8 AM–12 AM 2023-04-28,Saturday 8 AM–12 AM 2023-04-29,Sunday 8 AM–12 AM 2023-04-30
"tourist attraction in jacksonville, florida",Jacksonville Railfan Spot,null,null,"Jacksonville, FL 32202, United States",null,Jacksonville,Florida,null,null,https://www.google.com/maps/place/Jacksonville+Railfan+Spot/data=!4m5!3m4!1s0x88e5b7999e43f63f:0xc4544edb7c90f2bd!8m2!3d30.3321838!4d-81.655651?authuser=0&hl=en&rclk=1,0x88e5b7999e43f63f:0xc4544edb7c90f2bd,ChIJP_ZDnpm35YgRvfKQfNtOVMQ,30.3321838,-81.655651,attractions,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gmn0IHw4pFBIm_amwXAyvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.8978&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/gmn0IHw4pFBIm_amwXAyvw=w1024-h960-p-k-no,null,null,,,,,,,
"tourist attraction in jacksonville, florida",Losco Regional Park,1481,4.6,"10931 Hood Rd, Jacksonville, FL 32257, United States",United States,Jacksonville,Florida,https://www.coj.net/departments/parks-and-recreation/recreation-and-community-programming/parks/losco-regional-park.aspx,+1 904-630-2489,https://www.google.com/maps/place/Losco+Regional+Park/data=!4m5!3m4!1s0x88e5cb9b106ecfdb:0x2ff7490730b9f862!8m2!3d30.1779456!4d-81.566791?authuser=0&hl=en&rclk=1,0x88e5cb9b106ecfdb:0x2ff7490730b9f862,ChIJ289uEJvL5YgRYvi5MAdJ9y8,30.1779456,-81.566791,attractions,https://lh5.googleusercontent.com/p/AF1QipM-lfsThci0oy9nKtmGiMzmYpPy_k3fxh5lKRaB=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOpfa7-cer6DNP6S8bS1Lp-Kk8ErmzPNUaLgdcs=w1024-h960-p-k-no,"City green space with a modern play structure & a splash pad, plus snacks, picnic tables & grills.",None,Monday 5 AM–10 PM 2023-05-01,Tuesday 5 AM–10 PM 2023-05-02,Wednesday 5 AM–10 PM 2023-04-26,Thursday 5 AM–10 PM 2023-04-27,Friday 5 AM–10 PM 2023-04-28,Saturday 5 AM–10 PM 2023-04-29,Sunday 5 AM–10 PM 2023-04-30
"tourist attraction in jacksonville, florida",Gardens at Trout River Plaza,21,4.4,"FL-105, Jacksonville, FL 32218, United States",United States,Jacksonville,Florida,http://jacksonvillezoo.org/,+1 904-757-4463,https://www.google.com/maps/place/Gardens+at+Trout+River+Plaza/data=!4m5!3m4!1s0x88e5b1aa1ef86a8f:0x75f16943307409aa!8m2!3d30.3999024!4d-81.6446856?authuser=0&hl=en&rclk=1,0x88e5b1aa1ef86a8f:0x75f16943307409aa,ChIJj2r4Hqqx5YgRqgl0MENp8XU,30.3999024,-81.6446856,attractions,https://lh5.googleusercontent.com/p/AF1QipM0KM7WWTBPgvQcfWVug7fScEkJr9ZxtR6HOrMS=w408-h543-k-no,https://lh5.googleusercontent.com/p/AF1QipM0KM7WWTBPgvQcfWVug7fScEkJr9ZxtR6HOrMS=w1024-h960-p-k-no,null,None,Monday 9 AM–5 PM 2023-05-01,Tuesday 9 AM–5 PM 2023-05-02,Wednesday 9 AM–5 PM 2023-04-26,Thursday 9 AM–5 PM 2023-04-27,Friday 9 AM–5 PM 2023-04-28,Saturday 9 AM–6 PM 2023-04-29,Sunday 9 AM–6 PM 2023-04-30
"tourist attraction in jacksonville, florida",Spanish Pond Trailhead,256,4.8,"Jacksonville, FL 32225, United States",null,Jacksonville,Florida,https://www.nps.gov/timu/learn/historyculture/foca_spanishpond.htm,+1 904-641-7155,https://www.google.com/maps/place/Spanish+Pond+Trailhead/data=!4m5!3m4!1s0x88e44cde6ed543e9:0xab8bdcbf6a78a321!8m2!3d30.3841835!4d-81.4956824?authuser=0&hl=en&rclk=1,0x88e44cde6ed543e9:0xab8bdcbf6a78a321,ChIJ6UPVbt5M5IgRIaN4ar_ci6s,30.3841835,-81.4956824,attractions,https://lh5.googleusercontent.com/p/AF1QipPN0_vFBy8e3qf8tkkaTXo-thtOnC0R_uGpRJP7=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOtk3Q6P5VWVTp8Uhqh9u6aEH_MEDg9adLnnKku=w1024-h960-p-k-no,null,None,Monday 9 AM–5 PM 2023-05-01,Tuesday 9 AM–5 PM 2023-05-02,Wednesday 9 AM–5 PM 2023-04-26,Thursday 9 AM–5 PM 2023-04-27,Friday 9 AM–5 PM 2023-04-28,Saturday 8:45 AM–5 PM 2023-04-29,Sunday 9 AM–5 PM 2023-04-30
"tourist attraction in jacksonville, florida",Reddie Point Preserve,599,4.6,"4499 Yachtsman Way, Jacksonville, FL 32277, United States",United States,Jacksonville,Florida,http://www.coj.net/departments/parks-and-recreation/recreation-and-community-programming/parks/reddie-point-preserve,+1 904-630-2489,https://www.google.com/maps/place/Reddie+Point+Preserve/data=!4m5!3m4!1s0x88e5b171ac7fc19b:0x338825fc9059904a!8m2!3d30.387774!4d-81.6173837?authuser=0&hl=en&rclk=1,0x88e5b171ac7fc19b:0x338825fc9059904a,ChIJm8F_rHGx5YgRSpBZkPwliDM,30.387774,-81.6173837,attractions,https://lh5.googleusercontent.com/p/AF1QipNz4C-8T6KoggypusyTXX0xKDk7n64OkBNk-YJL=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipPH_dmSvLaGI44sLaTmEWkQ1q1fJkdcD9fwv_qA=w1024-h960-p-k-no,"Lush, riverfront recreation space with a fishing dock, picnic shelters & trails on 102 acres.",None,Monday 6:30 AM–8:30 PM 2023-05-01,Tuesday 6:30 AM–8:30 PM 2023-05-02,Wednesday 6:30 AM–8:30 PM 2023-04-26,Thursday 6:30 AM–8:30 PM 2023-04-27,Friday 6:30 AM–8:30 PM 2023-04-28,Saturday 6:30 AM–8:30 PM 2023-04-29,Sunday 6:30 AM–8:30 PM 2023-04-30
"tourist attraction in jacksonville, florida",Nicolitz Iland,null,null,"Jacksonville, FL 32216, United States",null,Jacksonville,Florida,null,null,https://www.google.com/maps/place/Nicolitz+Iland/data=!4m5!3m4!1s0x88e5cbe1f099ee85:0xb1f926982b0d0d9c!8m2!3d30.2550894!4d-81.5865559?authuser=0&hl=en&rclk=1,0x88e5cbe1f099ee85:0xb1f926982b0d0d9c,ChIJhe6Z8OHL5YgRnA0NK5gm-bE,30.2550894,-81.5865559,attractions,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TuGEFln4HFtU70-dEVzGdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.04786&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/TuGEFln4HFtU70-dEVzGdQ=w1024-h960-p-k-no,null,null,,,,,,,
"tourist attraction in jacksonville, florida",Huffty Christmas Lights Display,167,4.7,"10580 Crystal Springs Rd, Jacksonville, FL 32221, United States",United States,Jacksonville,Florida,http://www.christmasoncrystalsprings.com/,null,https://www.google.com/maps/place/Huffty+Christmas+Lights+Display/data=!4m5!3m4!1s0x88e5bfbea685e6f1:0x62babc25f7ad11fc!8m2!3d30.301428!4d-81.8391166?authuser=0&hl=en&rclk=1,0x88e5bfbea685e6f1:0x62babc25f7ad11fc,ChIJ8eaFpr6_5YgR_BGt9yW8umI,30.301428,-81.8391166,attractions,https://lh5.googleusercontent.com/p/AF1QipO39KinFY17hPRrxVPqE0-Ps13kjgd0C9ssl9_d=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipNU8uGCs0VsBhjRLV6sUN4JI5XO10HsdsoINbGz=w1024-h960-p-k-no,null,None,,,,,,,
"tourist attraction in jacksonville, florida",Crystal Springs Park,924,4.4,"10151 Crystal Springs Rd, Jacksonville, FL 32221, United States",United States,Jacksonville,Florida,http://www.coj.net/departments/parks-and-recreation/park-search.aspx%3Fsearchtext%3DTennis,+1 904-693-4909,https://www.google.com/maps/place/Crystal+Springs+Park/data=!4m5!3m4!1s0x88e5bfa6f933678f:0x4990a1590d6f87a8!8m2!3d30.3025639!4d-81.8254153?authuser=0&hl=en&rclk=1,0x88e5bfa6f933678f:0x4990a1590d6f87a8,ChIJj2cz-aa_5YgRqIdvDVmhkEk,30.3025639,-81.8254153,attractions,https://lh5.googleusercontent.com/p/AF1QipMmz6jgRgatA9gf88okJjqic_OBGt8956k9INv3=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipOapfmgRzoR-sjspdfdQvRZkLL48f6cNb2TkGuv=w1024-h960-p-k-no,null,None,Monday 7 AM–10 PM 2023-05-01,Tuesday 7 AM–10 PM 2023-05-02,Wednesday 7 AM–10 PM 2023-04-26,Thursday 7 AM–10 PM 2023-04-27,Friday 7 AM–10 PM 2023-04-28,Saturday 7 AM–10 PM 2023-04-29,Sunday 7 AM–10 PM 2023-04-30
"tourist attraction in jacksonville, florida",Castle Little Free Library,null,null,"1732 River Oaks Rd, Jacksonville, FL 32207, United States",United States,Jacksonville,Florida,null,null,https://www.google.com/maps/place/Castle+Little+Free+Library/data=!4m5!3m4!1s0x88e5b757862c9b15:0xff5da1fde76a0561!8m2!3d30.2990799!4d-81.6458998?authuser=0&hl=en&rclk=1,0x88e5b757862c9b15:0xff5da1fde76a0561,ChIJFZsshle35YgRYQVq5_2hXf8,30.2990799,-81.6458998,attractions,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JIYrqtYrUZV3XGRm8VcmLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.08257&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/JIYrqtYrUZV3XGRm8VcmLw=w1024-h960-p-k-no,null,null,,,,,,,
"tourist attraction in jacksonville, florida",William F Sheffield Regional Park,616,4.6,"3659 New Berlin Rd, Jacksonville, FL 32226, United States",United States,Jacksonville,Florida,http://www.coj.net/departments/parks-and-recreation/recreation-and-community-programming/parks/william-f--sheffield-regional-park.aspx,null,https://www.google.com/maps/place/William+F+Sheffield+Regional+Park/data=!4m5!3m4!1s0x88e5ada66c03e8e5:0x88dcaecd2fdf2ffa!8m2!3d30.4661409!4d-81.5631575?authuser=0&hl=en&rclk=1,0x88e5ada66c03e8e5:0x88dcaecd2fdf2ffa,ChIJ5egDbKat5YgR-i_fL82u3Ig,30.4661409,-81.5631575,attractions,https://lh5.googleusercontent.com/p/AF1QipPKfpkSg2m8E5cz67B1AerP_XFjK6PzepnoW5Qa=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipPQaUnaV3DpiI6CsGtUpEle_6G9pKGSzvInZJBd=w1024-h960-p-k-no,null,None,Monday 7 AM–7 PM 2023-05-01,Tuesday 7 AM–7 PM 2023-05-02,Wednesday 7 AM–7 PM 2023-04-26,Thursday 7 AM–7 PM 2023-04-27,Friday 7 AM–7 PM 2023-04-28,Saturday 7 AM–7 PM 2023-04-29,Sunday 7 AM–7 PM 2023-04-30
"tourist attraction in jacksonville, florida",Visitor Center Fort Caroline,85,4.7,"12751 Fort Caroline Rd, Jacksonville, FL 32225, United States",United States,Jacksonville,Florida,http://www.nps.gov/timu/planyourvisit/directions.htm,+1 904-641-7155,https://www.google.com/maps/place/Visitor+Center+Fort+Caroline/data=!4m5!3m4!1s0x88e44cdee577d1f9:0xbfcd3942be10e800!8m2!3d30.385427!4d-81.497399?authuser=0&hl=en&rclk=1,0x88e44cdee577d1f9:0xbfcd3942be10e800,ChIJ-dF35d5M5IgRAOgQvkI5zb8,30.385427,-81.497399,attractions,https://lh5.googleusercontent.com/p/AF1QipMK4TLE8kJ1NCwZGeOJOcG8et6CbX1sxIYTFjlX=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipPr05ymQBFki8wReRcbicFs_xZxrYZ4Tt2D_s9t=w1024-h960-p-k-no,null,None,Monday Closed 2023-05-01,Tuesday Closed 2023-05-02,Wednesday 9 AM–4:30 PM 2023-04-26,Thursday 9 AM–4:30 PM 2023-04-27,Friday 9 AM–4:30 PM 2023-04-28,Saturday 9 AM–4:30 PM 2023-04-29,Sunday 9 AM–4:30 PM 2023-04-30
"tourist attraction in jacksonville, florida",Yellow Bluff Fort Historic State Park,130,3.8,"New Berlin Rd, Jacksonville, FL 32226, United States",United States,Jacksonville,Florida,https://www.floridastateparks.org/park/Yellow-Bluff,+1 904-251-2320,https://www.google.com/maps/place/Yellow+Bluff+Fort+Historic+State+Park/data=!4m5!3m4!1s0x88e5b2f8c30a1611:0xeef488213b49f33b!8m2!3d30.3995148!4d-81.5575205?authuser=0&hl=en&rclk=1,0x88e5b2f8c30a1611:0xeef488213b49f33b,ChIJERYKw_iy5YgRO_NJOyGI9O4,30.3995148,-81.5575205,attractions,https://lh5.googleusercontent.com/p/AF1QipO7rRuKyuKoI6iM07H59RDh8VWkulybaHgX_59R=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipO1edNhLvHdjAeaDFpsA4dKsrnSZC3dbME3nNI=w1024-h960-p-k-no,Historic park built in 1862 along the St. Johns River that housed soldiers during the Civil War.,None,Monday 8 AM–6 PM 2023-05-01,Tuesday 8 AM–6 PM 2023-05-02,Wednesday 8 AM–6 PM 2023-04-26,Thursday 8 AM–6 PM 2023-04-27,Friday 8 AM–6 PM 2023-04-28,Saturday 8 AM–6 PM 2023-04-29,Sunday 8 AM–6 PM 2023-04-30
"restaurant in jacksonville, florida",Restaurant Orsay,1754,4.7,"3630 Park St, Jacksonville, FL 32205, United States",United States,Jacksonville,Florida,https://www.restaurantorsay.com/,+1 904-381-0909,https://www.google.com/maps/place/Restaurant+Orsay/data=!4m5!3m4!1s0x88e5b83771900549:0x5c1a87bffbc80287!8m2!3d30.3002142!4d-81.7099295?authuser=0&hl=en&rclk=1,0x88e5b83771900549:0x5c1a87bffbc80287,ChIJSQWQcTe45YgRhwLI-7-HGlw,30.3002142,-81.7099295,restaurants,https://lh5.googleusercontent.com/p/AF1QipPxsY6k2WoBm_PzM8ifPglNF7AYyQVUmeRp0pra=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMyaN1UGiFMu6VwmYA3EzKN1icQTwdJWvzFNCj8=w1024-h960-p-k-no,Seasonal French food & creative cocktails meet in this dining room with plush seats & exposed beams.,$$$,Monday Closed 2023-05-01,Tuesday 4–10 PM 2023-05-02,Wednesday 4–10 PM 2023-04-26,Thursday 4–10 PM 2023-04-27,Friday 4 PM–12 AM 2023-04-28,Saturday 11 AM–12 AM 2023-04-29,Sunday 11 AM–4 PM 2023-04-30
"restaurant in jacksonville, florida",bb's restaurant and bar,1657,4.6,"1019 Hendricks Ave, Jacksonville, FL 32207, United States",United States,Jacksonville,Florida,https://bbsrestaurant.com/,+1 904-306-0100,https://www.google.com/maps/place/bb's+restaurant+and+bar/data=!4m5!3m4!1s0x88e5b70459610e49:0xfc448e7773746172!8m2!3d30.3158457!4d-81.6545195?authuser=0&hl=en&rclk=1,0x88e5b70459610e49:0xfc448e7773746172,ChIJSQ5hWQS35YgRcmF0c3eORPw,30.3158457,-81.6545195,restaurants,https://lh5.googleusercontent.com/p/AF1QipOiUnKoAcy9pT9rzIB9DWKIngjiEsw4om1NWgjn=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipPpmJfpiZXLm4ZMbTfK-4yQzaa47soWtUURlxBo=w1024-h960-p-k-no,Buzzing bistro serving innovative New American dishes & sweets from a dessert case amid chic digs.,$$$,Monday 11 AM–10:30 PM 2023-05-01,Tuesday 11 AM–10:30 PM 2023-05-02,Wednesday 11 AM–10:30 PM 2023-04-26,Thursday 11 AM–10:30 PM 2023-04-27,Friday 11 AM–12 AM 2023-04-28,Saturday 10 AM–12 AM 2023-04-29,Sunday 10 AM–9 PM 2023-04-30
"restaurant in jacksonville, florida",Black Sheep Restaurant,2659,4.3,"1534 Oak St, Jacksonville, FL 32204, United States",United States,Jacksonville,Florida,https://www.blacksheep5points.com/,+1 904-380-3091,https://www.google.com/maps/place/Black+Sheep+Restaurant/data=!4m5!3m4!1s0x88e5b779ddb2545d:0x115f5203b4df808e!8m2!3d30.3128333!4d-81.680847?authuser=0&hl=en&rclk=1,0x88e5b779ddb2545d:0x115f5203b4df808e,ChIJXVSy3Xm35YgRjoDftANSXxE,30.3128333,-81.680847,restaurants,https://lh5.googleusercontent.com/p/AF1QipMvZ0h2RgNAxdr1C5TxjTLbeobNxA8hRgjOcNwc=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipMb_4HqDMkm8E7xCtHe5QW0K1yYcwsTNQ61-gn2=w1024-h960-p-k-no,Casual eatery plating locally sourced Southern chow plus a full bar serving craft beers & cocktails.,$$,Monday Closed 2023-05-01,Tuesday 4–9 PM 2023-05-02,Wednesday 4–9 PM 2023-04-26,Thursday 4–9 PM 2023-04-27,Friday 4–10 PM 2023-04-28,Saturday 11 AM–10 PM 2023-04-29,Sunday 11 AM–4 PM 2023-04-30
"restaurant in jacksonville, florida",River & Post,3912,4.4,"1000 Riverside Ave #100, Jacksonville, FL 32204, United States",United States,Jacksonville,Florida,http://www.riverandpostjax.com/,+1 904-575-2366,https://www.google.com/maps/place/River+&+Post/data=!4m5!3m4!1s0x88e5b7772f9ca7ff:0x3ba88d786662cb0b!8m2!3d30.3141243!4d-81.6780187?authuser=0&hl=en&rclk=1,0x88e5b7772f9ca7ff:0x3ba88d786662cb0b,ChIJ_6ecL3e35YgRC8tiZniNqDs,30.3141243,-81.6780187,restaurants,https://lh5.googleusercontent.com/p/AF1QipM2CE7qC2CIejhNWmH5_iDShH8u1NoVtuW0i9DD=w408-h402-k-no,https://lh5.googleusercontent.com/p/AF1QipM2CE7qC2CIejhNWmH5_iDShH8u1NoVtuW0i9DD=w1024-h960-p-k-no,Seafood & steaks with a regional twist in a contemporary space with a rooftop bar & scenic views.,$$$,Monday 4–10 PM 2023-05-01,Tuesday 11 AM–10 PM 2023-05-02,Wednesday 11 AM–10 PM 2023-04-26,Thursday 11 AM–10 PM 2023-04-27,Friday 11 AM–10 PM 2023-04-28,Saturday 11 AM–10 PM 2023-04-29,Sunday 11 AM–10 PM 2023-04-30
"restaurant in jacksonville, florida",Hawkers Asian Street Food,4608,4.6,"1001 Park St, Jacksonville, FL 32204, United States",United States,Jacksonville,Florida,https://eathawkers.com/%3Folonwp%3DJjBtp_vMLk25gkYh_bnoiQ,+1 904-508-0342,https://www.google.com/maps/place/Hawkers+Asian+Street+Food/data=!4m5!3m4!1s0x88e5b77a00497983:0x921d0c7b06fcfbdd!8m2!3d30.315006!4d-81.680353?authuser=0&hl=en&rclk=1,0x88e5b77a00497983:0x921d0c7b06fcfbdd,ChIJg3lJAHq35YgR3fv8BnsMHZI,30.315006,-81.680353,restaurants,https://lh5.googleusercontent.com/p/AF1QipPeZuLCUbnl2Ohu9meUlIPjnuhrXDxereFrKg_S=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOHNieDwi94xlB76bJTG4GSZcAwKZQ_4Hy0SThy=w1024-h960-p-k-no,"Asian fusion restaurant offering gourmet, street-inspired dishes in a stylish, bustling space.",$$,Monday 11 AM–10 PM 2023-05-01,Tuesday 11 AM–10 PM 2023-05-02,Wednesday 11 AM–10 PM 2023-04-26,Thursday 11 AM–10 PM 2023-04-27,Friday 11 AM–11 PM 2023-04-28,Saturday 11 AM–11 PM 2023-04-29,Sunday 11 AM–10 PM 2023-04-30
"restaurant in jacksonville, florida",Anejo Cocina Riverside,686,4.4,"220 Riverside Ave #103, Jacksonville, FL 32202, United States",United States,Jacksonville,Florida,https://order.viguest.com/index.zul%3FSiteName%3Danejoriverside%23Home,+1 904-516-7860,https://www.google.com/maps/place/Anejo+Cocina+Riverside/data=!4m5!3m4!1s0x88e5b7674555dc1f:0x7fa67bb6e0058cbe!8m2!3d30.3222064!4d-81.6736602?authuser=0&hl=en&rclk=1,0x88e5b7674555dc1f:0x7fa67bb6e0058cbe,ChIJH9xVRWe35YgRvowF4LZ7pn8,30.3222064,-81.6736602,restaurants,https://lh5.googleusercontent.com/p/AF1QipM0VXBorRyEd2qoir7f3jwzjbMk51asBZM82NZ3=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipPsztz8hWHSlRKucAvdRcds2wgDVB-AyKsVnmYU=w1024-h960-p-k-no,null,None,Monday 11 AM–10 PM 2023-05-01,Tuesday 11 AM–10 PM 2023-05-02,Wednesday 11 AM–10 PM 2023-04-26,Thursday 11 AM–10 PM 2023-04-27,Friday 11 AM–11 PM 2023-04-28,Saturday 11 AM–11 PM 2023-04-29,Sunday 11 AM–9 PM 2023-04-30
